name,model,id,description,clip_score
Minerals,SD2_1_base,2,"Depicted is a bowl containing fruits and vegetables, as well as nuts. Above the bowl it says: 'Magnesium, Potassium, Calcium, Iron'.",0.259521484375
Minerals,SD2_1_base,3,"Depicted is a bowl containing fruits and vegetables, as well as nuts. Above the bowl it says: 'Magnesium, Potassium, Calcium, Iron'.",0.298828125
Vitamins,SD2_1_base,0,Depicted is a bowl containing various fruits.,0.2498779296875
Vitamins,SD2_1_base,1,Depicted is a bowl containing various fruits.,0.297119140625
Vitamins,SD2_1_base,2,Depicted is a bowl containing various fruits.,0.22412109375
Vitamins,SD2_1_base,3,Depicted is a bowl containing various fruits.,0.26708984375
Causes of Origin are Unknown,SD2_1_base,0,"A man in a white coat grabs his head. In front of him stands a young woman with a puzzled look. In one thought bubble of the man, the woman is shown with a rash and tomatoes. In the second thought bubble, she is shown with a rash when exposed to sunlight.",0.1937255859375
Causes of Origin are Unknown,SD2_1_base,1,"A man in a white coat grabs his head. In front of him stands a young woman with a puzzled look. In one thought bubble of the man, the woman is shown with a rash and tomatoes. In the second thought bubble, she is shown with a rash when exposed to sunlight.",0.25146484375
Causes of Origin are Unknown,SD2_1_base,2,"A man in a white coat grabs his head. In front of him stands a young woman with a puzzled look. In one thought bubble of the man, the woman is shown with a rash and tomatoes. In the second thought bubble, she is shown with a rash when exposed to sunlight.",0.259521484375
Causes of Origin are Unknown,SD2_1_base,3,"A man in a white coat grabs his head. In front of him stands a young woman with a puzzled look. In one thought bubble of the man, the woman is shown with a rash and tomatoes. In the second thought bubble, she is shown with a rash when exposed to sunlight.",0.29052734375
Consultation Center,SD2_1_base,0,"In the foreground, two women are sitting at the table. One woman is in a wheelchair and filling out a form. The other woman also wants to fill out a form. In the background, there is a building with the inscription 'Advice Center'.",0.214599609375
Consultation Center,SD2_1_base,1,"In the foreground, two women are sitting at the table. One woman is in a wheelchair and filling out a form. The other woman also wants to fill out a form. In the background, there is a building with the inscription 'Advice Center'.",0.1973876953125
Consultation Center,SD2_1_base,2,"In the foreground, two women are sitting at the table. One woman is in a wheelchair and filling out a form. The other woman also wants to fill out a form. In the background, there is a building with the inscription 'Advice Center'.",0.302490234375
Consultation Center,SD2_1_base,3,"In the foreground, two women are sitting at the table. One woman is in a wheelchair and filling out a form. The other woman also wants to fill out a form. In the background, there is a building with the inscription 'Advice Center'.",0.1771240234375
Study on Research Findings,SD2_1_base,0,"A notebook is open. On the left side, test tubes can be seen, into which a liquid is poured. On the right side, a chemical compound is depicted.",0.30078125
Study on Research Findings,SD2_1_base,1,"A notebook is open. On the left side, test tubes can be seen, into which a liquid is poured. On the right side, a chemical compound is depicted.",0.285888671875
Study on Research Findings,SD2_1_base,2,"A notebook is open. On the left side, test tubes can be seen, into which a liquid is poured. On the right side, a chemical compound is depicted.",0.280029296875
Study on Research Findings,SD2_1_base,3,"A notebook is open. On the left side, test tubes can be seen, into which a liquid is poured. On the right side, a chemical compound is depicted.",0.2484130859375
Health Information,SD2_1_base,0,"A brochure is being held by a person. It bears the title 'Info', below which a virus and two different bacteria are drawn.",0.27783203125
Health Information,SD2_1_base,1,"A brochure is being held by a person. It bears the title 'Info', below which a virus and two different bacteria are drawn.",0.21142578125
Health Information,SD2_1_base,2,"A brochure is being held by a person. It bears the title 'Info', below which a virus and two different bacteria are drawn.",0.310546875
Health Information,SD2_1_base,3,"A brochure is being held by a person. It bears the title 'Info', below which a virus and two different bacteria are drawn.",0.254150390625
Nutritional Counseling,SD2_1_base,0,"A man is informing a woman and a man about healthy nutrition. He is holding up a banana. On the table, there are other food items.",0.292724609375
Nutritional Counseling,SD2_1_base,1,"A man is informing a woman and a man about healthy nutrition. He is holding up a banana. On the table, there are other food items.",0.310302734375
Nutritional Counseling,SD2_1_base,2,"A man is informing a woman and a man about healthy nutrition. He is holding up a banana. On the table, there are other food items.",0.293701171875
Nutritional Counseling,SD2_1_base,3,"A man is informing a woman and a man about healthy nutrition. He is holding up a banana. On the table, there are other food items.",0.260986328125
Information Material,SD2_1_base,0,A woman hands over a brochure to a man.,0.2396240234375
Information Material,SD2_1_base,1,A woman hands over a brochure to a man.,0.2227783203125
Information Material,SD2_1_base,2,A woman hands over a brochure to a man.,0.22412109375
Information Material,SD2_1_base,3,A woman hands over a brochure to a man.,0.202880859375
Self-Help Group,SD2_1_base,0,Four persons are sitting in a circle of chairs. They partly have a prosthesis and are discussing the topic of prostheses.,0.27978515625
Self-Help Group,SD2_1_base,1,Four persons are sitting in a circle of chairs. They partly have a prosthesis and are discussing the topic of prostheses.,0.290771484375
Self-Help Group,SD2_1_base,2,Four persons are sitting in a circle of chairs. They partly have a prosthesis and are discussing the topic of prostheses.,0.276611328125
Self-Help Group,SD2_1_base,3,Four persons are sitting in a circle of chairs. They partly have a prosthesis and are discussing the topic of prostheses.,0.284912109375
Doctor's Lecture,SD2_1_base,0,A man in a white lab coat is speaking to a group of people. He points with a pen to a graph seen on the paper of a flip chart. A participant raises her hand.,0.268798828125
Doctor's Lecture,SD2_1_base,1,A man in a white lab coat is speaking to a group of people. He points with a pen to a graph seen on the paper of a flip chart. A participant raises her hand.,0.288818359375
Doctor's Lecture,SD2_1_base,2,A man in a white lab coat is speaking to a group of people. He points with a pen to a graph seen on the paper of a flip chart. A participant raises her hand.,0.281005859375
Doctor's Lecture,SD2_1_base,3,A man in a white lab coat is speaking to a group of people. He points with a pen to a graph seen on the paper of a flip chart. A participant raises her hand.,0.26953125
Self-Help Association,SD2_1_base,0,"Depicted is a map of Germany colored black, red, and gold. At various points on the map, speech bubbles are depicted containing logos of various state working groups, such as the LAG Self-help Rhineland-Palatinate or Bavaria, as well as the Federal Self-Help Working Group. The speech bubbles are connected to each other by a blue line.",0.271484375
Self-Help Association,SD2_1_base,1,"Depicted is a map of Germany colored black, red, and gold. At various points on the map, speech bubbles are depicted containing logos of various state working groups, such as the LAG Self-help Rhineland-Palatinate or Bavaria, as well as the Federal Self-Help Working Group. The speech bubbles are connected to each other by a blue line.",0.335205078125
Self-Help Association,SD2_1_base,2,"Depicted is a map of Germany colored black, red, and gold. At various points on the map, speech bubbles are depicted containing logos of various state working groups, such as the LAG Self-help Rhineland-Palatinate or Bavaria, as well as the Federal Self-Help Working Group. The speech bubbles are connected to each other by a blue line.",0.271484375
Self-Help Association,SD2_1_base,3,"Depicted is a map of Germany colored black, red, and gold. At various points on the map, speech bubbles are depicted containing logos of various state working groups, such as the LAG Self-help Rhineland-Palatinate or Bavaria, as well as the Federal Self-Help Working Group. The speech bubbles are connected to each other by a blue line.",0.267578125
Self-Help Group for Relatives,SD2_1_base,0,"Four adults are sitting in a circle of chairs. A man is speaking. In his speech bubble, a child with Down syndrome is depicted. In the thought bubbles of the other persons, there is also a child with Down syndrome depicted in each.",0.298828125
Self-Help Group for Relatives,SD2_1_base,1,"Four adults are sitting in a circle of chairs. A man is speaking. In his speech bubble, a child with Down syndrome is depicted. In the thought bubbles of the other persons, there is also a child with Down syndrome depicted in each.",0.25048828125
Self-Help Group for Relatives,SD2_1_base,2,"Four adults are sitting in a circle of chairs. A man is speaking. In his speech bubble, a child with Down syndrome is depicted. In the thought bubbles of the other persons, there is also a child with Down syndrome depicted in each.",0.33740234375
Self-Help Group for Relatives,SD2_1_base,3,"Four adults are sitting in a circle of chairs. A man is speaking. In his speech bubble, a child with Down syndrome is depicted. In the thought bubbles of the other persons, there is also a child with Down syndrome depicted in each.",0.322509765625
Parents' Circle,SD2_1_base,0,"In a circle of chairs, three couples are sitting and chatting. In the front corner, four children are playing with toy cars.",0.26416015625
Parents' Circle,SD2_1_base,1,"In a circle of chairs, three couples are sitting and chatting. In the front corner, four children are playing with toy cars.",0.264892578125
Parents' Circle,SD2_1_base,2,"In a circle of chairs, three couples are sitting and chatting. In the front corner, four children are playing with toy cars.",0.2471923828125
Parents' Circle,SD2_1_base,3,"In a circle of chairs, three couples are sitting and chatting. In the front corner, four children are playing with toy cars.",0.295166015625
Difficulty Concentrating,SD2_1_base,0,"A man ties his sports shoes. He has several thought bubbles. He is simultaneously thinking about a young woman, tying shoes, a piece of cake and a cup of tea, and a woman comforting a man. He also thinks about a footballer and an older man.",0.232177734375
Difficulty Concentrating,SD2_1_base,1,"A man ties his sports shoes. He has several thought bubbles. He is simultaneously thinking about a young woman, tying shoes, a piece of cake and a cup of tea, and a woman comforting a man. He also thinks about a footballer and an older man.",0.260986328125
Difficulty Concentrating,SD2_1_base,2,"A man ties his sports shoes. He has several thought bubbles. He is simultaneously thinking about a young woman, tying shoes, a piece of cake and a cup of tea, and a woman comforting a man. He also thinks about a footballer and an older man.",0.259765625
Difficulty Concentrating,SD2_1_base,3,"A man ties his sports shoes. He has several thought bubbles. He is simultaneously thinking about a young woman, tying shoes, a piece of cake and a cup of tea, and a woman comforting a man. He also thinks about a footballer and an older man.",0.270751953125
Empathy,SD2_1_base,0,A woman puts a comforting hand on a man's shoulder. The man covers his face with his hand and cries.,0.222900390625
Empathy,SD2_1_base,1,A woman puts a comforting hand on a man's shoulder. The man covers his face with his hand and cries.,0.2244873046875
Empathy,SD2_1_base,2,A woman puts a comforting hand on a man's shoulder. The man covers his face with his hand and cries.,0.2188720703125
Empathy,SD2_1_base,3,A woman puts a comforting hand on a man's shoulder. The man covers his face with his hand and cries.,0.235107421875
Poor Memory Performance,SD2_1_base,0,A woman holds her forehead thoughtfully. Question marks can be seen in her thought bubble and above her head.,0.2239990234375
Poor Memory Performance,SD2_1_base,1,A woman holds her forehead thoughtfully. Question marks can be seen in her thought bubble and above her head.,0.22705078125
Poor Memory Performance,SD2_1_base,2,A woman holds her forehead thoughtfully. Question marks can be seen in her thought bubble and above her head.,0.291015625
Poor Memory Performance,SD2_1_base,3,A woman holds her forehead thoughtfully. Question marks can be seen in her thought bubble and above her head.,0.2220458984375
Being Deaf,SD2_1_base,0,Depicted are two persons facing each other. One person is communicating in sign language.,0.29541015625
Being Deaf,SD2_1_base,1,Depicted are two persons facing each other. One person is communicating in sign language.,0.22265625
Being Deaf,SD2_1_base,2,Depicted are two persons facing each other. One person is communicating in sign language.,0.27490234375
Being Deaf,SD2_1_base,3,Depicted are two persons facing each other. One person is communicating in sign language.,0.266845703125
Being Blind,SD2_1_base,0,Depicted is a man holding a long cane in his hand.,0.206298828125
Being Blind,SD2_1_base,1,Depicted is a man holding a long cane in his hand.,0.240234375
Being Blind,SD2_1_base,2,Depicted is a man holding a long cane in his hand.,0.218505859375
Being Blind,SD2_1_base,3,Depicted is a man holding a long cane in his hand.,0.20361328125
Exchange on the Internet,SD2_1_base,0,"In the middle, there is a globe depicted. Around it, there are 6 individuals depicted, each working on a laptop or computer. They are all interconnected.",0.291259765625
Exchange on the Internet,SD2_1_base,1,"In the middle, there is a globe depicted. Around it, there are 6 individuals depicted, each working on a laptop or computer. They are all interconnected.",0.30517578125
Exchange on the Internet,SD2_1_base,2,"In the middle, there is a globe depicted. Around it, there are 6 individuals depicted, each working on a laptop or computer. They are all interconnected.",0.2205810546875
Exchange on the Internet,SD2_1_base,3,"In the middle, there is a globe depicted. Around it, there are 6 individuals depicted, each working on a laptop or computer. They are all interconnected.",0.260009765625
Board Meeting,SD2_1_base,0,Two men and a woman are sitting at a table and talking. One man has a hearing aid and is typing on a laptop. The woman wears an arm prosthesis.,0.1898193359375
Board Meeting,SD2_1_base,1,Two men and a woman are sitting at a table and talking. One man has a hearing aid and is typing on a laptop. The woman wears an arm prosthesis.,0.2318115234375
Board Meeting,SD2_1_base,2,Two men and a woman are sitting at a table and talking. One man has a hearing aid and is typing on a laptop. The woman wears an arm prosthesis.,0.2113037109375
Board Meeting,SD2_1_base,3,Two men and a woman are sitting at a table and talking. One man has a hearing aid and is typing on a laptop. The woman wears an arm prosthesis.,0.2091064453125
Membership Fee,SD2_1_base,0,A transfer form is depicted. The amount '18 euros' and the purpose 'Membership fee' are handwritten.,0.258056640625
Membership Fee,SD2_1_base,1,A transfer form is depicted. The amount '18 euros' and the purpose 'Membership fee' are handwritten.,0.302490234375
Membership Fee,SD2_1_base,2,A transfer form is depicted. The amount '18 euros' and the purpose 'Membership fee' are handwritten.,0.248046875
Membership Fee,SD2_1_base,3,A transfer form is depicted. The amount '18 euros' and the purpose 'Membership fee' are handwritten.,0.260009765625
Project Financing,SD2_1_base,0,"On the left side of the picture is a project proposal for 20,000.00 euros. To the right of it are 6 100-euro bills.",0.1915283203125
Project Financing,SD2_1_base,1,"On the left side of the picture is a project proposal for 20,000.00 euros. To the right of it are 6 100-euro bills.",0.205810546875
Project Financing,SD2_1_base,2,"On the left side of the picture is a project proposal for 20,000.00 euros. To the right of it are 6 100-euro bills.",0.1859130859375
Project Financing,SD2_1_base,3,"On the left side of the picture is a project proposal for 20,000.00 euros. To the right of it are 6 100-euro bills.",0.22314453125
Application,SD2_1_base,0,The arms of two persons are recognizable. One person is pointing to the word 'Application' written on top of a document. The other person is holding a pen ready to write.,0.270263671875
Application,SD2_1_base,1,The arms of two persons are recognizable. One person is pointing to the word 'Application' written on top of a document. The other person is holding a pen ready to write.,0.208984375
Application,SD2_1_base,2,The arms of two persons are recognizable. One person is pointing to the word 'Application' written on top of a document. The other person is holding a pen ready to write.,0.2322998046875
Application,SD2_1_base,3,The arms of two persons are recognizable. One person is pointing to the word 'Application' written on top of a document. The other person is holding a pen ready to write.,0.268798828125
Large and Small Intestines and Stomach,SD2_1_base,0,"The organs large intestine, small intestine, and stomach are depicted.",0.2340087890625
Large and Small Intestines and Stomach,SD2_1_base,1,"The organs large intestine, small intestine, and stomach are depicted.",0.231689453125
Large and Small Intestines and Stomach,SD2_1_base,2,"The organs large intestine, small intestine, and stomach are depicted.",0.279052734375
Large and Small Intestines and Stomach,SD2_1_base,3,"The organs large intestine, small intestine, and stomach are depicted.",0.279296875
Digestive Tract,SD2_1_base,0,Illustration of a naked man. The small and large intestines and the stomach are drawn.,0.306396484375
Digestive Tract,SD2_1_base,1,Illustration of a naked man. The small and large intestines and the stomach are drawn.,0.241455078125
Digestive Tract,SD2_1_base,2,Illustration of a naked man. The small and large intestines and the stomach are drawn.,0.25
Digestive Tract,SD2_1_base,3,Illustration of a naked man. The small and large intestines and the stomach are drawn.,0.326171875
Heart Septum,SD2_1_base,0,"Illustration of a heart. The two heart chambers are visible, as well as the wall between them. Two arrows point to them.",0.2841796875
Heart Septum,SD2_1_base,1,"Illustration of a heart. The two heart chambers are visible, as well as the wall between them. Two arrows point to them.",0.2462158203125
Heart Septum,SD2_1_base,2,"Illustration of a heart. The two heart chambers are visible, as well as the wall between them. Two arrows point to them.",0.195068359375
Heart Septum,SD2_1_base,3,"Illustration of a heart. The two heart chambers are visible, as well as the wall between them. Two arrows point to them.",0.25244140625
Sternum,SD2_1_base,0,"Depicted is a red-haired man with a beard. His ribcage and vertebrae are seen in three-dimensional form. The emphasis is on the sternum, which is clearly visible in contrast to the ribs and vertebrae.",0.3134765625
Sternum,SD2_1_base,1,"Depicted is a red-haired man with a beard. His ribcage and vertebrae are seen in three-dimensional form. The emphasis is on the sternum, which is clearly visible in contrast to the ribs and vertebrae.",0.341064453125
Sternum,SD2_1_base,2,"Depicted is a red-haired man with a beard. His ribcage and vertebrae are seen in three-dimensional form. The emphasis is on the sternum, which is clearly visible in contrast to the ribs and vertebrae.",0.33447265625
Sternum,SD2_1_base,3,"Depicted is a red-haired man with a beard. His ribcage and vertebrae are seen in three-dimensional form. The emphasis is on the sternum, which is clearly visible in contrast to the ribs and vertebrae.",0.3017578125
Bacteria,SD2_1_base,0,"Illustration of two different elongated, green bacteria.",0.337646484375
Bacteria,SD2_1_base,1,"Illustration of two different elongated, green bacteria.",0.2017822265625
Bacteria,SD2_1_base,2,"Illustration of two different elongated, green bacteria.",0.352783203125
Bacteria,SD2_1_base,3,"Illustration of two different elongated, green bacteria.",0.2054443359375
Security,SD2_1_base,0,Depicted are a woman and a man lovingly embracing a child.,0.213134765625
Security,SD2_1_base,1,Depicted are a woman and a man lovingly embracing a child.,0.2069091796875
Security,SD2_1_base,2,Depicted are a woman and a man lovingly embracing a child.,0.2159423828125
Security,SD2_1_base,3,Depicted are a woman and a man lovingly embracing a child.,0.2108154296875
Self-love,SD2_1_base,0,Depicted is a dark-haired young lady looking into a mirror and hugging herself.,0.223876953125
Self-love,SD2_1_base,1,Depicted is a dark-haired young lady looking into a mirror and hugging herself.,0.197265625
Self-love,SD2_1_base,2,Depicted is a dark-haired young lady looking into a mirror and hugging herself.,0.2205810546875
Self-love,SD2_1_base,3,Depicted is a dark-haired young lady looking into a mirror and hugging herself.,0.26025390625
Panic Attack,SD2_1_base,0,"Depicted is a woman with her mouth open and eyes squinted. She holds her hands to her face. She has sweat on her forehead and red cheeks, as well as red spots on her neck.",0.2391357421875
Panic Attack,SD2_1_base,1,"Depicted is a woman with her mouth open and eyes squinted. She holds her hands to her face. She has sweat on her forehead and red cheeks, as well as red spots on her neck.",0.250244140625
Panic Attack,SD2_1_base,2,"Depicted is a woman with her mouth open and eyes squinted. She holds her hands to her face. She has sweat on her forehead and red cheeks, as well as red spots on her neck.",0.2464599609375
Panic Attack,SD2_1_base,3,"Depicted is a woman with her mouth open and eyes squinted. She holds her hands to her face. She has sweat on her forehead and red cheeks, as well as red spots on her neck.",0.223388671875
Despair,SD2_1_base,0,"A woman covers her face with both hands. She cries heavily, tears running down her hands.",0.245361328125
Despair,SD2_1_base,1,"A woman covers her face with both hands. She cries heavily, tears running down her hands.",0.2415771484375
Despair,SD2_1_base,2,"A woman covers her face with both hands. She cries heavily, tears running down her hands.",0.243408203125
Despair,SD2_1_base,3,"A woman covers her face with both hands. She cries heavily, tears running down her hands.",0.211669921875
Fear,SD2_1_base,0,A woman covers her mouth with both hands. Her eyes and mouth are wide open. Sweat runs down her forehead.,0.25439453125
Fear,SD2_1_base,1,A woman covers her mouth with both hands. Her eyes and mouth are wide open. Sweat runs down her forehead.,0.2464599609375
Fear,SD2_1_base,2,A woman covers her mouth with both hands. Her eyes and mouth are wide open. Sweat runs down her forehead.,0.2154541015625
Fear,SD2_1_base,3,A woman covers her mouth with both hands. Her eyes and mouth are wide open. Sweat runs down her forehead.,0.2174072265625
Long Cane,Wuerstchen,0,"An image of a long cane, unfolded and folded.",0.27197265625
Long Cane,Wuerstchen,1,"An image of a long cane, unfolded and folded.",0.2646484375
Long Cane,Wuerstchen,2,"An image of a long cane, unfolded and folded.",0.263671875
Long Cane,Wuerstchen,3,"An image of a long cane, unfolded and folded.",0.297119140625
Induction Loop,Wuerstchen,0,"The picture shows three people at a table. A lady is giving a presentation while standing, wearing an induction loop around her neck, and showing two documents. Next to her sits a deaf man with a hearing aid in his right ear, which allows him to hear her. On his right side sits another lady with a laptop.",0.2734375
Induction Loop,Wuerstchen,1,"The picture shows three people at a table. A lady is giving a presentation while standing, wearing an induction loop around her neck, and showing two documents. Next to her sits a deaf man with a hearing aid in his right ear, which allows him to hear her. On his right side sits another lady with a laptop.",0.2445068359375
Induction Loop,Wuerstchen,2,"The picture shows three people at a table. A lady is giving a presentation while standing, wearing an induction loop around her neck, and showing two documents. Next to her sits a deaf man with a hearing aid in his right ear, which allows him to hear her. On his right side sits another lady with a laptop.",0.2373046875
Induction Loop,Wuerstchen,3,"The picture shows three people at a table. A lady is giving a presentation while standing, wearing an induction loop around her neck, and showing two documents. Next to her sits a deaf man with a hearing aid in his right ear, which allows him to hear her. On his right side sits another lady with a laptop.",0.24560546875
Forearm Prosthesis,Wuerstchen,0,"An arm is depicted, with the forearm missing from the elbow. Next to it is a prosthesis. A red arrow points from the prosthesis to the arm.",0.22021484375
Forearm Prosthesis,Wuerstchen,1,"An arm is depicted, with the forearm missing from the elbow. Next to it is a prosthesis. A red arrow points from the prosthesis to the arm.",0.287353515625
Forearm Prosthesis,Wuerstchen,2,"An arm is depicted, with the forearm missing from the elbow. Next to it is a prosthesis. A red arrow points from the prosthesis to the arm.",0.250244140625
Forearm Prosthesis,Wuerstchen,3,"An arm is depicted, with the forearm missing from the elbow. Next to it is a prosthesis. A red arrow points from the prosthesis to the arm.",0.30029296875
Hearing Aid,Wuerstchen,0,A man and a woman are talking to each other. The man wears a hearing aid in his right ear and understands what the woman is saying to him.,0.1966552734375
Hearing Aid,Wuerstchen,1,A man and a woman are talking to each other. The man wears a hearing aid in his right ear and understands what the woman is saying to him.,0.280029296875
Hearing Aid,Wuerstchen,2,A man and a woman are talking to each other. The man wears a hearing aid in his right ear and understands what the woman is saying to him.,0.2607421875
Hearing Aid,Wuerstchen,3,A man and a woman are talking to each other. The man wears a hearing aid in his right ear and understands what the woman is saying to him.,0.24169921875
Transfer Aids,Wuerstchen,0,"Two transfer aids are shown in the picture, on which people could lean and move - better - with their help.",0.14208984375
Transfer Aids,Wuerstchen,1,"Two transfer aids are shown in the picture, on which people could lean and move - better - with their help.",0.1773681640625
Transfer Aids,Wuerstchen,2,"Two transfer aids are shown in the picture, on which people could lean and move - better - with their help.",0.1895751953125
Transfer Aids,Wuerstchen,3,"Two transfer aids are shown in the picture, on which people could lean and move - better - with their help.",0.223388671875
HIV Test (Negative),Wuerstchen,0,Depicted is a negative HIV test. The test result shows one line.,0.1884765625
HIV Test (Negative),Wuerstchen,1,Depicted is a negative HIV test. The test result shows one line.,0.217529296875
HIV Test (Negative),Wuerstchen,2,Depicted is a negative HIV test. The test result shows one line.,0.1795654296875
HIV Test (Negative),Wuerstchen,3,Depicted is a negative HIV test. The test result shows one line.,0.206298828125
Binge Eating,Wuerstchen,0,"A man sits at the table at three o'clock in the morning and eats. On the table are a grilled chicken, sweets, eggs, burgers, cheese, avocado, and much more.",0.28173828125
Binge Eating,Wuerstchen,1,"A man sits at the table at three o'clock in the morning and eats. On the table are a grilled chicken, sweets, eggs, burgers, cheese, avocado, and much more.",0.272216796875
Binge Eating,Wuerstchen,2,"A man sits at the table at three o'clock in the morning and eats. On the table are a grilled chicken, sweets, eggs, burgers, cheese, avocado, and much more.",0.279052734375
Binge Eating,Wuerstchen,3,"A man sits at the table at three o'clock in the morning and eats. On the table are a grilled chicken, sweets, eggs, burgers, cheese, avocado, and much more.",0.272705078125
Endometriosis,Wuerstchen,0,"This is a chronic condition in women where the uterine lining grows outside the uterine cavity and inflammation occurs. In the picture: A woman is depicted naked. Her ovaries, uterus, and lungs are marked. The organs show signs of inflammation.",0.229248046875
Endometriosis,Wuerstchen,1,"This is a chronic condition in women where the uterine lining grows outside the uterine cavity and inflammation occurs. In the picture: A woman is depicted naked. Her ovaries, uterus, and lungs are marked. The organs show signs of inflammation.",0.2393798828125
Endometriosis,Wuerstchen,2,"This is a chronic condition in women where the uterine lining grows outside the uterine cavity and inflammation occurs. In the picture: A woman is depicted naked. Her ovaries, uterus, and lungs are marked. The organs show signs of inflammation.",0.25537109375
Endometriosis,Wuerstchen,3,"This is a chronic condition in women where the uterine lining grows outside the uterine cavity and inflammation occurs. In the picture: A woman is depicted naked. Her ovaries, uterus, and lungs are marked. The organs show signs of inflammation.",0.2442626953125
MS Episode,Wuerstchen,0,The upper body of a woman is depicted. Her spine is drawn. The lumbar area is highlighted. The woman touches the spot with one hand.,0.26513671875
MS Episode,Wuerstchen,1,The upper body of a woman is depicted. Her spine is drawn. The lumbar area is highlighted. The woman touches the spot with one hand.,0.238525390625
MS Episode,Wuerstchen,2,The upper body of a woman is depicted. Her spine is drawn. The lumbar area is highlighted. The woman touches the spot with one hand.,0.308837890625
MS Episode,Wuerstchen,3,The upper body of a woman is depicted. Her spine is drawn. The lumbar area is highlighted. The woman touches the spot with one hand.,0.288818359375
Manic Phase (Bipolar Disorder),Wuerstchen,0,"A person raises their arms in the air. They appear excited. In their thought bubble, you can see the symbols heart, lightning, euro sign, and clock.",0.2371826171875
Manic Phase (Bipolar Disorder),Wuerstchen,1,"A person raises their arms in the air. They appear excited. In their thought bubble, you can see the symbols heart, lightning, euro sign, and clock.",0.22021484375
Manic Phase (Bipolar Disorder),Wuerstchen,2,"A person raises their arms in the air. They appear excited. In their thought bubble, you can see the symbols heart, lightning, euro sign, and clock.",0.1966552734375
Manic Phase (Bipolar Disorder),Wuerstchen,3,"A person raises their arms in the air. They appear excited. In their thought bubble, you can see the symbols heart, lightning, euro sign, and clock.",0.1815185546875
Bedroom,Wuerstchen,0,"Depicted is a bedroom with a bed, nightstand, wall painting, armchair, floor lamp, indoor plant, and carpet.",0.301025390625
Bedroom,Wuerstchen,1,"Depicted is a bedroom with a bed, nightstand, wall painting, armchair, floor lamp, indoor plant, and carpet.",0.304931640625
Bedroom,Wuerstchen,2,"Depicted is a bedroom with a bed, nightstand, wall painting, armchair, floor lamp, indoor plant, and carpet.",0.286376953125
Bedroom,Wuerstchen,3,"Depicted is a bedroom with a bed, nightstand, wall painting, armchair, floor lamp, indoor plant, and carpet.",0.311767578125
Bathroom,Wuerstchen,0,"Depicted is a bathroom with toilet, wall shelves, sink, mirror, and a shower cubicle.",0.292724609375
Bathroom,Wuerstchen,1,"Depicted is a bathroom with toilet, wall shelves, sink, mirror, and a shower cubicle.",0.275634765625
Bathroom,Wuerstchen,2,"Depicted is a bathroom with toilet, wall shelves, sink, mirror, and a shower cubicle.",0.293212890625
Bathroom,Wuerstchen,3,"Depicted is a bathroom with toilet, wall shelves, sink, mirror, and a shower cubicle.",0.289306640625
Hygiene Products,Wuerstchen,0,"Depicted are the following hygiene items: soap, shaving foam, shower gel, toothpaste, and toothbrush.",0.321533203125
Hygiene Products,Wuerstchen,1,"Depicted are the following hygiene items: soap, shaving foam, shower gel, toothpaste, and toothbrush.",0.30126953125
Hygiene Products,Wuerstchen,2,"Depicted are the following hygiene items: soap, shaving foam, shower gel, toothpaste, and toothbrush.",0.30810546875
Hygiene Products,Wuerstchen,3,"Depicted are the following hygiene items: soap, shaving foam, shower gel, toothpaste, and toothbrush.",0.292236328125
Twin Room,Wuerstchen,0,"Depicted is a bedroom with two separate beds, wardrobes, armchairs, nightstands, and wall paintings.",0.252685546875
Twin Room,Wuerstchen,1,"Depicted is a bedroom with two separate beds, wardrobes, armchairs, nightstands, and wall paintings.",0.262451171875
Twin Room,Wuerstchen,2,"Depicted is a bedroom with two separate beds, wardrobes, armchairs, nightstands, and wall paintings.",0.258056640625
Twin Room,Wuerstchen,3,"Depicted is a bedroom with two separate beds, wardrobes, armchairs, nightstands, and wall paintings.",0.2393798828125
Multi-family House,Wuerstchen,0,Depicted is a four-story apartment building.,0.249267578125
Multi-family House,Wuerstchen,1,Depicted is a four-story apartment building.,0.26708984375
Multi-family House,Wuerstchen,2,Depicted is a four-story apartment building.,0.253173828125
Multi-family House,Wuerstchen,3,Depicted is a four-story apartment building.,0.2349853515625
Early Detection,Wuerstchen,0,"A woman leans over the back of a man. She looks at a large, dark mole through a magnifying glass. In one of her thought bubbles, a warning triangle is drawn, and in the other thought bubble, it can be seen how the mole is removed.",0.1807861328125
Early Detection,Wuerstchen,1,"A woman leans over the back of a man. She looks at a large, dark mole through a magnifying glass. In one of her thought bubbles, a warning triangle is drawn, and in the other thought bubble, it can be seen how the mole is removed.",0.23046875
Early Detection,Wuerstchen,2,"A woman leans over the back of a man. She looks at a large, dark mole through a magnifying glass. In one of her thought bubbles, a warning triangle is drawn, and in the other thought bubble, it can be seen how the mole is removed.",0.2135009765625
Early Detection,Wuerstchen,3,"A woman leans over the back of a man. She looks at a large, dark mole through a magnifying glass. In one of her thought bubbles, a warning triangle is drawn, and in the other thought bubble, it can be seen how the mole is removed.",0.262451171875
Psychiatry,Wuerstchen,0,In the background is a large building with a sign 'Psychiatry'. In the foreground stands a young woman who looks worried/skeptical. An older woman reaches out to her hand.,0.263916015625
Psychiatry,Wuerstchen,1,In the background is a large building with a sign 'Psychiatry'. In the foreground stands a young woman who looks worried/skeptical. An older woman reaches out to her hand.,0.251953125
